time,username,message
616,stitch2471,Freda
4531,stizzynjny,wtf am I watching
4773,stizzynjny,are you even playing jynxzi?
1697,stjohnnnnn,LEAKED
1966,stjohnnnnn,GET IN A CALL WITH MIKE VICK AND OCHO!!!!!!!!!!!!!!! (CPOY AND PASTE)
1969,stjohnnnnn,GET IN CALL WITH VICK AND OCHO (COPY AND PASTE
2164,stjohnnnnn,YOUR JOHN PORKKKKKKKKKKKK
2167,stjohnnnnn,YOUR JOHN PORKKKKKKKKKKKKYOUR JOHN PORKKKKKKKKKKKK
2170,stjohnnnnn,YOUR JOHN PORKKKKKKKKKKK
1910,stocky575,adddds
7943,stonacious,me
1194,stoned42060,10 ads
1967,stoner_taylor,how do u get jynxzi charm
1985,stonerbstoned,Yes! SKETCH
99,stormpooper0804,😔 ads
256,stormyfalcon2,Holy clip
304,stormyfalcon2,Bills can't be this high
330,stormyfalcon2,Holy farm
342,stormyfalcon2,New house tour when
361,stormyfalcon2,Yeah because I wasn't streaming
2574,stormzaoooh1,😔
6968,str8_up_jegg,i thought it was supposed to be 2v2
506,str8skrilla,hit your boy!!!
6808,strabberrie,BORING GET ON SIEGE BLAD BOY
5092,strafeknight,pay me
93,strazp_,JYNXZI
171,strazp_,so now we’re getting drunk ALRIGHTTTTTTT
249,strazp_,😔 ADAD
252,strazp_,😔 DAD
264,strazp_,😔 VAPER
6124,streamsnipeing,bro use to have 40k+ viers
8482,strettanator6969,hopefully not me
8760,strettanator6969,when’s sketch 1v1
1056,striknX,stinky
1083,striknX,that jersey more stinky than you
1094,striknX,that jersey more stinky than you lmao ass ass team
1207,striknX,not KO
122,strwbryblnd04,ta
300,strxctlymxr,😔 VAPES
2126,stunisdaname,nooooooo
2141,stunisdaname,please nooooo
2145,stunisdaname,😔😔😔😔😔😔
112,stupidoweirdo,191 viewers bro fell off
426,suhkneee,JUNGLE BY JON BELLION
1547,sulav149,bussssss
5362,sumousam,Michael Vick ???
5381,sumousam,wtf
1371,supa_itsali,ASK AI
1374,supa_itsali,ASK AI.
1378,supa_itsali,ASK AI..
1382,supa_itsali,ASK AI...
1385,supa_itsali,ASK AI../
1389,supa_itsali,"ASK AI.,."
1393,supa_itsali,"ASK AI.,.,"
1400,supa_itsali,ASK THE AI...
1405,supa_itsali,ASK AI//.
1574,supa_itsali,ASK AI.....
1577,supa_itsali,"ASK AI.,,"
1583,supa_itsali,ASK AI./
1599,supa_itsali,"ASK AI//,"
2230,supa_itsali,ASK AI are you serious?
842,superabundant_,Start the game tub
1129,superabundant_,Yes ko
1753,superabundant_,U have to type in the password dumbfucj
1805,superabundant_,Mike tomlin
2133,superbillybob1,FUCK YOU FATASS
57,supersfk12,WHAts up fattie
1169,supremesavagegod26,😔 ads
58,surely123_12,ILINK
519,surely123_12,DinoDance
538,surely123_12,SplashTail
549,surely123_12,FallWinning
212,suxfeeee,sketch
221,suxfeeee,HIVISE
1993,suxfeeee,terrible idea
4639,suxfeeee,why would yo ucall a timeot
3724,swavymafia_,SeemsGood SeemsGood SeemsGood SeemsGood
3730,swavymafia_,:p
503,swazy_da,YES!!
4250,sweaty4sure,still a lot of time left
1414,sweeper2000,TAKE IT OFF KO YOU RETARD
2112,sweeper2000,jynxziSuprised shits ass
2126,sweeper2000,jynxziSuprised jynxziSuprised jynxziSuprised jynxziSuprised jynxziSuprised jynxziSuprised jynxziSuprised jynxziSuprised jynxziSuprised jynxziSuprised jynxziSuprised
92,sweepntt,you’re
141,sweetpicklez970,wya?
153,sweetpicklez970,where you at?
157,sweetpicklez970,where you at
161,sweetpicklez970,where u at?
250,sweetpicklez970,ofc
262,sweetpicklez970,yes you did
314,sweetpicklez970,jynxziVapeBreak jynxziVapeBreak jynxziVapeBreak
317,sweetpicklez970,jynxziVapeBreak jynxziVapeBreak
330,sweetpicklez970,😔 clipfarm
8012,sweetplacebo,they just showed GTA 6 trailer
8057,sweetplacebo,THEY JUST SHOWED GTA TRAILER
5107,swepkracer,don’t cry confident and assertive
82,swervomutt,it’s 7
93,swervomutt,ur late it’s 7
135,swirlyspice2994,YES!!!!!
150,swirlyspice2994,merry Christmas!!!!
217,swirlyspice2994,nah
246,swirlyspice2994,bro is trying too hard to
256,swirlyspice2994,wtf
259,swirlyspice2994,bro stop
269,swirlyspice2994,clippppppppp
290,swirlyspice2994,how he is starting maddend asking users to like this
2089,sworn_work,noooo
2130,sworn_work,yes
2132,sworn_work,yessss
2146,sworn_work,it’s possible
2213,sworn_work,i’ve done it
2217,sworn_work,i’ve done itttt
2222,sworn_work,it’s wssy
2231,sworn_work,IN SUPERSTAR KO
2234,sworn_work,CODE WORKS
2241,sworn_work,ME
2355,sworn_work,CODE ONLY WORKS ONCE HOST LOADED IN GAME FULLY
2492,sworn_work,NOOO
2503,sworn_work,NOOOO
2505,sworn_work,BOOOO
2510,sworn_work,TRASHHH
2516,sworn_work,😔😔😔
2527,sworn_work,THAT WAS HOW TOU DO IT
5352,swvngbyt5,😔 BEER
1479,swxng_by_mikey,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) !
2195,swxng_by_mikey,YESSS OML
4980,sxrandy,jynxziChampion jynxziChampion jynxziChampion jynxziChampion jynxziChampion jynxziChampion jynxziChampion jynxziChampion jynxziChampion
3095,sxxnn__,chill tf out u scarin em
8469,syhr2612,me
4328,symv2,3min ad fml
940,synpfcgrunt,Y'all are cooked lulz
5326,syphon_ac007,Play!!
2470,t0x1y2,jynxziGRIDDY
1816,t_wheat,dumb ass
1832,t_wheat,TODD BOWLES????????
1901,t_wheat,dumb ass picked the bucs.
1915,t_wheat,PHAHAHA
1924,t_wheat,LMFAOOOOOOOOOOOOO
1932,t_wheat,BAKER WHO?
1963,t_wheat,LMFAOOO
1967,t_wheat,YUP
491,tachankerss,jynxziBadAim
6989,tacodude5678,bro coughs asking users to like a iPad kid
4713,talented_jukes,that's what you get for showboating
2253,talonhenry14,just look it up
107,tamir712,GET OUT
255,tamir712,Yes! script
6691,tankrodeo211,Losing to 2 guys who dont play video games is a baddddd look
556,tanninator24242,jynxziPACK jynxziPACK
1929,tasmonion,fat
1950,tasmonion,far
2499,tatay004,NO WAY THIS HAPPENING laughing uncontrollablylaughing uncontrollablylaughing uncontrollably
1599,tate0401,go to play now in the menu
1605,tate0401,"play now, play with friends"
575,taxxeevasion,Madden 25 has a good soundtrack
4834,taylor_tott__,😔 ANIMALLL ABBUSER
4130,taylorjssss,awful
480,taylormj3,sketch is on
8429,taytosmooth1,CLIPPP
8466,taytosmooth1,MEEEE
541,tazzeeee,hello
27,tazzy_twich,Worst streamer in the leuge
35,tazzy_twich,😔 ads
6491,tbaker013,jynxziCopper jynxziCopper
6497,tbaker013,jynxziChampion jynxziChampion jynxziChampion jynxziChampion jynxziChampion jynxziChampion
6542,tbaker013,wtf this isn’t football
6601,tbaker013,TwitchConHYPE TwitchConHYPE TwitchConHYPE TwitchConHYPE
6606,tbaker013,jynxziGoodAim jynxziGoodAim jynxziGoodAim jynxziGoodAim
6634,tbaker013,jynxziBadAim jynxziBadAim jynxziBadAim jynxziBadAim jynxziGoodAim jynxziGoodAim jynxziGoodAim jynxziGoodAim
4993,tchoupi_zzz,if only Tampa D was that good irl
2106,tchoupie18,😔😔😔😔😔😔
2113,tchoupie18,BIG 😔
2114,tchoupie18,😔😔😔😔😔😔
2116,tchoupie18,😔😔😔😔😔😔
2118,tchoupie18,😔😔😔
2122,tchoupie18,BAD IDEA
2127,tchoupie18,😔😔😔😔😔😔
2129,tchoupie18,😔😔😔
2140,tchoupie18,😔😔😔😔😔😔
2144,tchoupie18,YES IT IS
2151,tchoupie18,IT IS
116,tcshanks,beat fortnite
121,tcshanks,extremely awkward
124,tcshanks,😔
128,tcshanks,🤣🤣🤣🤣🤣🤣🤣🤣
146,tcshanks,I want to die
467,tdizzle59_,junkos 1000 pound life
602,tducksarecool,did I see the title right
60,teammav033,Yes!
915,tearipper,really mike Vic?
6168,tearredmist8,😔 BULLY
6178,tearredmist8,STOP BULLYING THE UNCS
262,tebow1998,airrack
430,tebow1998,that was airrack
2183,tebow1998,look on youtube
233,tec9trey,Yes! VISE
243,tec9trey,YES!! SCRIPT
366,tec9trey,FATT
367,tec9trey,FAT
371,tec9trey,EWWWWW
381,tec9trey,Yes! CLIP FARM
465,tec9trey,no one said that
467,tec9trey,fake chat
491,tec9trey,yes u are
497,tec9trey,yes you are
502,tec9trey,Yes!
770,tec9trey,viperusKiss1 viperusKiss2
781,tec9trey,viperusTrump viperusBiden
787,tec9trey,PansexualPride TransgenderPride AsexualPride BisexualPride GayPride GenderFluidPride
811,tec9trey,PRODICTIONS
1043,tec9trey,barbecue chicken from here
1062,tec9trey,stinky
1066,tec9trey,STINKYY
1074,tec9trey,STINKYYYYYYY
1303,tec9trey,😔 ADS
1320,tec9trey,ADS !!
1651,tec9trey,CREATE A CUSTOM GAME
1670,tec9trey,retard
2024,tec9trey,chalk it up to
2029,tec9trey,chalk it
8407,technoSamurai__,fell off needs to bee studied
1702,ted445,sketch leaked
1709,ted445,sketch leakedddd
2613,ted445,Yes! confident and assertive
8491,teddsterimposible,Nar har har
2231,teddymacolroy,oh my lord
2082,teegsluvsjynxi,no
2089,teegsluvsjynxi,😔😔
122,teeheeoncrack,😔 add
1185,teeheeoncrack,8 add?!
1200,teeheeoncrack,I don’t care about American express
1226,teeheeoncrack,La adddddddddfrrree
1233,teeheeoncrack,😔 adddddddd
1241,teeheeoncrack,fiens
1771,teeheeoncrack,I just got a warning from 4
398,teetotal_,grown ass man
2667,teezobrev,bucccs
8730,teezobrev,crying hardcrying hard
8777,teezobrev,part timerrrr
7811,tellumomy77_,kick ur camera already
1199,tenacious_ej,Jynxi stynxi
1208,tenacious_ej,Jynxi stynxi ass
1227,tenacious_ej,Jynxi stinks
1249,tenacious_ej,Jynxi stynxi butts
1274,tenacious_ej,5 trillion ads
1307,tenacious_ej,Jynxi be fat and stupid
1340,tenacious_ej,Dumb jynxi
1368,tenacious_ej,Dumbass
1395,tenacious_ej,Jynxi change your face
1444,tenacious_ej,Gooner
1599,tenacious_ej,Change to you are fat and dumb
1783,tenacious_ej,Tuesday 4
1800,tenacious_ej,4 Tuesday 444
1839,tenacious_ej,Baker....really
1876,tenacious_ej,Sabotoge
1903,tenacious_ej,Mayfield goon
2103,tenacious_ej,You already are a loser
2980,tengo123abc,GAME AWARDS
77,teoisnot_cracked,YES!!
5758,tercity,15k viewers and shrinking bc of your annoying ass
5800,tercity,just be chill they’re unc and not gamers man
7252,tercity,EA sponsored stream going swell it looks asking users to like
8056,tercity,is chat on slow mode of did jynxzi fall off
8097,tercity,Bucky Irving merchant
8157,tercity,I miss 2000 jynxzi😔rip prime junko
8778,terrencecannon99,😔 stream
2225,terrorturk,CAPPP
2248,terrorturk,Me
1744,tescoscrubs,SEND THE PASSWORD TO confident and assertive
2164,tescoscrubs,YOURE NOT EVEN LISTENING
2169,tescoscrubs,JUST CALL HIVISE
2184,tescoscrubs,CALL YOUR MODS
2196,tescoscrubs,CALL MODSSSS
2229,tescoscrubs,CALL YOUR MODSSSS
2248,tescoscrubs,CALL YOUR MODERATOR
2480,tescoscrubs,WHERES THE LOGIX EA
2492,tescoscrubs,EA AGAIN MAKING DUMB DESICIONS IN GAMES
1083,texabama408915,jynxzi is stinky
1121,texabama408915,Yes! chat
1609,texasbloodshed,not H21h local
2596,texasbloodshed,confident and assertive
2601,texasbloodshed,Yes! confident and assertive
7841,tg_live_,YES!!!!!
7844,tg_live_,YES!
7889,tg_live_,😔😔😔😔😔😔\
7988,tg_live_,tototototototototo
8237,tg_live_,pls stfu
8278,tg_live_,Hes a big boy
8373,tg_live_,Yes!
8375,tg_live_,YES!!
8376,tg_live_,YES!!
8385,tg_live_,YES!!!!!
8388,tg_live_,YES!!!!!
8389,tg_live_,YES!
8414,tg_live_,😔 fake rage
8421,tg_live_,Fake rage
8459,tg_live_,😔😔😔😔😔😔
1265,tgjusblazed,mode nfl change the game type
1542,tgjusblazed,let someone help you
2159,tgjusblazed,YES ITS POSSIBLE
2170,tgjusblazed,DONE IT MANY TIMES
2248,tgjusblazed,make sure code is right
2263,tgjusblazed,you guys had it just do new code
183,tgnx12,bronze
209,tgnx12,sketch 100%
223,tgnx12,sketch lmaoooo
297,tgnx12,😔 CLIPFARM
444,tgnx12,bo5
454,tgnx12,5 󠀀
938,tgnx12,11.2?
942,tgnx12,11.2
943,tgnx12,11.211.2
946,tgnx12,11.2 󠀀
1229,tgnx12,EXHIBITION
1244,tgnx12,TYPE DUMBASS
1255,tgnx12,"MODE NFL, TYPE EXHIBITION"
1284,tgnx12,NFL EXHIBITION FUCKING DUMBASS
1320,tgnx12,TYPE DUMBASS OH MY GOD HOW IS HE SO STUPID?????
1345,tgnx12,NOOOO
1348,tgnx12,OH MY FUCKING DO
1357,tgnx12,SUPERSTAR KO - TYPE EXHIBITION
1434,tgnx12,how the fuck is he so stupid
1472,tgnx12,QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) ! QUICK PLAY > SUPERSTAR KO > 2v2 NFL TEAMS (everyone copy and paste !) !
1538,tgnx12,type exhibition
1555,tgnx12,EXHIBITION TYPE OH MY FUCKING DAYS
1588,tgnx12,FINALLY
1593,tgnx12,THATS IT START
1607,tgnx12,H2H FRIEND
1621,tgnx12,H2H NFL
1623,tgnx12,NFL
1631,tgnx12,NFL NOT SSKP
1648,tgnx12,FINALLY HOLY SHIT
1983,tgnx12,?
1990,tgnx12,no?
1997,tgnx12,no
2000,tgnx12,terrible
2020,tgnx12,shit
2182,tgnx12,yes
2239,tgnx12,please
2427,tgnx12,how are EA so fucking stupid?
2695,tgnx12,turn him up
2700,tgnx12,turn up
2744,tgnx12,wait dumbass
944,th36ixgod,so barely above average
3090,th36ixgod,STOP YELLING U EMBARISSING URSELF CLOWN
263,th3pq,CAUGHT
260,thaguyad,laughing uncontrollablylaughing uncontrollablylaughing uncontrollablylaughing uncontrollably
374,thaguyad,tits watching closelywatching closely
952,thaguyad,HIVISE
1053,thaguyad,STINKYYYY
1075,thaguyad,TwitchConHYPE TwitchConHYPE TwitchConHYPE TwitchConHYPE TwitchConHYPE
1278,thaguyad,😔 ADSSSS
1281,thaguyad,😔 ADDSSS
911,thanksforplayin321,quick play
922,thanksforplayin321,quick play then move over
2192,thanksforplayin321,no
308,that_____guy34,😔 script
1056,that_____guy34,stinky
1085,that_____guy34,jynzxi smells asking users to like shit
1661,that_____guy34,no
1665,that_____guy34,we did
2228,that_____guy34,we’re wrong
8778,thatacelife,part
145,thatboyheb,jynxziCharizard
306,thatboyheb,jynxziCharizard jynxziCharizard jynxziCharizard
5200,thatboyxchan,YEA GLO
5212,thatboyxchan,YEA DIDDY
5301,thatboyxchan,GOON SESS
5314,thatboyxchan,😔 GOONER
2550,thatfyefye,imagine having this huge event in place for days and not know how to even start it up
8664,thatgoodhamzb,where is mike
1637,thatguy193,NFLLL
1646,thatguy193,CHNAGE TO NFL
1997,thatguy193,noooooooo
161,thatmexicannate,sketch
7549,thatonebozo4412,I PUT IT ALL OM SKETCH
7556,thatonebozo4412,IM GAMBLING YAY
257,thatoneguy_306,Yes! SCRIPTTTTTTT
264,thatoneguy_306,EEEEWW
497,thaxey,yo let’s 1v1 im supposed to be a champion im a emerald on pc but i can play on console ill beat you in a 1v1 fat boy
6865,the610remix,Haven't heard you play that song in a bit
8094,the6ft10wonder,M
4702,theCornBreadFred,YES!!!!!
441,the_GOP_,bro saved us
494,the_GOP_,Yes!
1505,the_GOP_,arcade
1588,the_GOP_,CHANGE TO H2H
1593,the_GOP_,H2H!
1601,the_GOP_,GO TO TYPE
1603,the_GOP_,TYPE
4792,the_GOP_,JUST RUN
4814,the_GOP_,JUST RUN THE BALL YOUR Up 2 WITH 30 SECS
6115,the_GOP_,fuck you nightbot
6251,the_GOP_,stop holding to max you dumbass
2120,the_aaron_jones,😔
6871,the_aaron_jones,😔 stream
6883,the_aaron_jones,14k
87,the_butcher89,Yes! ad
338,the_g37,😔 vape
6960,the_grinch98,ass
87,the_hunter207_,Daddy
1947,the_real_elamin,baker Yes!
3943,the_real_elamin,Yes! ocho
4038,the_real_elamin,Yes!
4168,the_real_elamin,go vick
4388,the_real_elamin,get him ocho
4659,the_real_elamin,OCHOOOOOOO
1223,the_unholyone27,nooooooo
1226,the_unholyone27,noooooo
1230,the_unholyone27,nooooo
1246,the_unholyone27,read the description jynxziClown jynxziClown jynxziClown jynxziClown jynxziClown jynxziClown jynxziClown jynxziClown
1255,the_unholyone27,jynxziFAT jynxziFAT jynxziFAT jynxziFAT jynxziClown
1480,thebigham_98,NOOOOOO
1515,thebigham_98,THESE GUYS ARE SO DUMB
2042,thebigham_98,JUST LET THEM START IT
3066,thebigham_98,THATS PI
3221,thebigham_98,GYATTTTTTTTTT
2440,thebutcher7369,j
2472,thebutcher7369,You can do a Play Now game and invite everyone
2513,thebutcher7369,You can do a play now match and invite everyone
2541,thebutcher7369,I know what to do!
696,thechild182,too loud
918,thechild182,mod me
1068,thechild182,jynxi smell asking users to like shit
3009,thedabrickashaw,DUDE STOP
36,thedestroy25,fat
40,thedestroy25,🍅🍅🍅🍅🍅🍅
42,thedestroy25,🍅🍅🍅🍅🍅🍅🍅
43,thedestroy25,🍅🍅🍅🍅🍅
7297,thediamondfreddy23,XDDDD
93,thedonman_,fell off
1147,thedwyerisbest,play now
1215,thedwyerisbest,NOT KO
1218,thedwyerisbest,no KO
1228,thedwyerisbest,CHANGE TYPE
1237,thedwyerisbest,change to regular
1247,thedwyerisbest,change the type
1270,thedwyerisbest,MODE NFL> TYPE changed
1313,thedwyerisbest,HIVISE HELP HIM
1353,thedwyerisbest,noooooo
1355,thedwyerisbest,noooooooo
1358,thedwyerisbest,nooodooooo
1361,thedwyerisbest,you are so dumb
1367,thedwyerisbest,you are so stupid
1631,theejohwickk,NFL
2028,theejohwickk,FIX GAME SETTINGS IDIOT
2080,theejohwickk,ITS BECAUSE OF YOUR SETTINGS
2146,theejohwickk,IT WAS BEVAUSE OF YOURMGAME SETTINGS
2176,theejohwickk,GO TO SUPER STAR PUT PPKEY OR WHATEVER THAN PUT IT TO NFL AND EXHIBITION THAN 2v2
914,theflash101966,yo fatass wsg
5082,theflash101966,YOOOO NEW ELDEN RING
2230,thegamesmasterx,mods are soft af
1649,thegoatjayden24,sketch waiting
2178,thegoatjayden24,u are dumb
2184,thegoatjayden24,it literally works
2194,thegoatjayden24,YES
2212,thegoatjayden24,40 IQ
2232,thegoatjayden24,ea is
2254,thegoatjayden24,its the code dumbass
2868,thegoatjayden24,lamar
3122,thegoatjayden24,ass
3474,thegoatjayden24,change the setting
3171,thegoldenbear__,STOP SCREAMING MAN
7471,theguycalledjoel,MODS???
226,thehadooken99,dog fighting
1055,theisaachunter,jynxzi is stinky
295,thejohnsonsix,HOLY LUNGS
302,thejohnsonsix,BYE BYE LUNGS
426,thejohnsonsix,this actually applies to you
437,thejohnsonsix,this song actually applies to you
479,thejohnsonsix,TOO EARLY
483,thejohnsonsix,SO EARLY
487,thejohnsonsix,Yes! EATLY
494,thejohnsonsix,WOOF
497,thejohnsonsix,GOOD BOYYY
1311,thejohnsonsix,HAHAHA
1336,thejohnsonsix,LMFAOOO
1402,thejohnsonsix,YOUR SO DUMB
1554,thejohnsonsix,NOT KO
1560,thejohnsonsix,CHANGE KO
1587,thejohnsonsix,YES
1607,thejohnsonsix,NOT H2H
1658,thejohnsonsix,YALL ARE SO DUMB
1964,thejohnsonsix,LMFAOOOOO
1967,thejohnsonsix,AGAHAHAHAHAHAHAHA
1970,thejohnsonsix,LMFAO
1973,thejohnsonsix,AHHHHHHAAAAAAA
2623,thejohnsonsix,🍅🍅🍅🍅
2627,thejohnsonsix,HAHAHAHAHAHHA
2629,thejohnsonsix,LMFOAOOOO
2633,thejohnsonsix,Yes! SKETCHHH
2533,theking_D_23,this chat is so annoying
7939,theking_D_23,me
1139,thelastofme91,head to head
226,themavsszn,WTFFF
241,themavsszn,LMAOOOOOO
255,themavsszn,😔 VAPER
272,themavsszn,😔😔😔😔😔😔
4296,themigysmalls420,😔 afd
1546,themythsmith,Not ko
1601,themythsmith,Used to be a code u could put in
1607,themythsmith,Yes
1622,themythsmith,Not ssko
2040,themythsmith,They definitely just haven't put in the correct password
2087,themythsmith,They definitely did it wrong used to do it all the time
2222,themythsmith,Well they had it in 24 did the game get worse
2892,themythsmith,Allen he has heart coming from a eagles fan
3095,themythsmith,Can u swear on the adlaughing uncontrollably
3747,themythsmith,2nd half just started
3785,themythsmith,What are those pants
4247,themythsmith,Bros blind had the left side guy wide open
4382,themythsmith,Rb to strip
5120,themythsmith,A lot of defence here
6246,themythsmith,As a actual qb he should know that
6287,themythsmith,crying hardcrying hard
6954,themythsmith,Put no power
5618,thenamesfred,😔😔😔😔😔😔
109,theofficialgamerman,EMO ERA
150,theofficialgamerman,channeling that feminine energy
209,theofficialgamerman,Yes! script
217,theofficialgamerman,😔 acting
277,theofficialgamerman,Yes! acting
287,theofficialgamerman,Yes! clip farm
315,theofficialgamerman,0/10 script
356,theofficialgamerman,caseoh better
1347,theone098,noooooooo
